Timestamp,Uptime(s),Voltage(V),Temp(C),Humidity(%),PacketID,RSSI (dBm),SNR (dB)
2025-03-25 14:33:13,2.0,4.82,26.0,52.5,77,-49,9.0
2025-03-25 14:33:31,2.0,4.81,26.0,52.4,78,-50,9.0
2025-03-25 14:33:49,2.0,4.81,26.0,52.3,79,-50,10.0
2025-03-25 14:34:07,2.0,4.81,26.0,52.3,80,-50,9.0
2025-03-25 14:34:25,2.0,4.8,26.0,52.1,81,-50,9.0
2025-03-25 14:34:43,2.0,4.8,26.1,52.1,82,-50,9.0
2025-03-25 14:35:01,2.0,4.8,26.1,52.0,83,-50,9.0
2025-03-25 14:35:19,2.0,4.8,26.1,52.0,84,-51,9.0
2025-03-25 14:35:37,2.0,4.8,26.1,52.0,85,-50,9.0
2025-03-25 14:35:55,2.0,4.8,26.1,52.0,86,-50,9.0
2025-03-25 14:36:13,2.0,4.8,26.2,51.7,87,-50,9.0
2025-03-25 14:36:31,2.0,4.79,26.2,51.7,88,-51,9.0
2025-03-25 14:36:49,2.0,4.79,26.2,51.7,89,-51,9.0
2025-03-25 14:37:07,2.0,4.78,26.3,51.7,90,-51,9.0
2025-03-25 14:37:25,2.0,4.78,26.3,51.6,91,-50,9.0
2025-03-25 14:37:43,2.0,4.78,26.3,51.4,92,-49,10.0
2025-03-25 14:38:01,2.0,4.78,26.3,51.5,93,-49,9.0
2025-03-25 14:38:19,2.0,4.77,26.4,51.4,94,-51,9.0
2025-03-25 14:38:37,2.0,4.77,26.4,51.4,95,-50,9.0
2025-03-25 14:38:55,2.0,4.77,26.4,51.2,96,-50,9.0
2025-03-25 14:39:13,2.0,4.77,26.5,51.1,97,-50,9.0
2025-03-25 14:39:31,2.0,4.76,26.4,51.0,98,-50,9.0
2025-03-25 14:39:49,2.0,4.76,26.5,51.1,99,-50,9.0
2025-03-25 14:40:07,2.0,4.76,26.5,50.9,100,-50,10.0
2025-03-25 14:40:25,2.0,4.75,26.6,50.8,101,-49,10.0
2025-03-25 14:40:43,2.0,4.75,26.6,50.8,102,-49,9.0
2025-03-25 14:41:01,2.0,4.75,26.6,50.9,103,-50,10.0
2025-03-25 14:41:19,2.0,4.74,26.6,50.7,104,-49,10.0
2025-03-25 14:41:37,2.0,4.74,26.6,50.6,105,-49,10.0
2025-03-25 14:41:55,2.0,4.74,26.7,50.7,106,-50,10.0
2025-03-25 14:42:13,2.0,4.74,26.7,50.6,107,-49,9.0
2025-03-25 14:42:31,2.0,4.73,26.7,50.4,108,-54,10.0
2025-03-25 14:42:49,2.0,4.73,26.7,50.4,109,-55,9.0
2025-03-25 14:43:07,2.0,4.73,26.8,50.5,110,-53,9.0
2025-03-25 14:43:25,2.0,4.72,26.8,50.4,111,-52,10.0
2025-03-25 14:43:43,2.0,4.73,26.8,50.5,112,-56,9.0
2025-03-25 14:44:01,2.0,4.72,26.8,50.8,113,-54,9.0
2025-03-25 14:44:19,2.0,4.71,26.8,50.5,114,-63,9.0
2025-03-25 14:44:37,2.0,4.72,26.9,50.7,115,-65,10.0
2025-03-25 14:44:55,2.0,4.71,26.9,50.3,116,-52,10.0
2025-03-25 14:45:13,2.0,4.71,26.9,50.4,117,-53,10.0
2025-03-25 14:45:31,2.0,4.71,26.9,50.5,118,-52,9.0
2025-03-25 14:45:49,2.0,4.7,27.0,50.3,119,-56,10.0
2025-03-25 14:46:07,2.0,4.7,27.0,50.3,120,-54,9.0
2025-03-25 14:46:25,2.0,4.7,27.0,49.9,121,-58,10.0
2025-03-25 14:46:43,2.0,4.69,27.0,50.0,122,-57,9.0
2025-03-25 14:47:01,2.0,4.69,27.0,50.0,123,-51,9.0
2025-03-25 14:47:19,2.0,4.69,27.1,50.0,124,-58,10.0
2025-03-25 14:47:37,2.0,4.69,27.1,50.0,125,-56,10.0
2025-03-25 14:47:55,2.0,4.68,27.1,49.9,126,-57,9.0
2025-03-25 14:48:13,2.0,4.68,27.1,49.9,127,-55,9.0
2025-03-25 14:48:31,2.0,4.68,27.2,49.9,128,-55,9.0
2025-03-25 14:48:49,2.0,4.67,27.2,49.7,129,-56,9.0
2025-03-25 14:49:07,2.0,4.67,27.2,49.8,130,-57,10.0
2025-03-25 14:49:25,2.0,4.67,27.2,49.7,131,-55,9.0
2025-03-25 14:49:43,2.0,4.66,27.3,49.6,132,-49,9.0
2025-03-25 14:50:01,2.0,4.66,27.3,49.8,133,-49,9.0
2025-03-25 14:50:19,2.0,4.66,27.3,49.6,134,-49,9.0
2025-03-25 14:50:37,2.0,4.66,27.3,49.8,135,-49,10.0
2025-03-25 14:50:55,2.0,4.65,27.3,49.7,136,-49,9.0
2025-03-25 14:51:13,2.0,4.65,27.3,49.4,137,-49,10.0
2025-03-25 14:51:31,2.0,4.65,27.4,49.5,138,-49,9.0
2025-03-25 14:51:49,2.0,4.65,27.4,49.3,139,-49,10.0
2025-03-25 14:52:07,2.0,4.65,27.4,49.5,140,-49,10.0
2025-03-25 14:52:25,2.0,4.64,27.5,49.2,141,-49,9.0
2025-03-25 14:52:43,2.0,4.64,27.5,49.3,142,-49,9.0
2025-03-25 14:53:01,2.0,4.64,27.5,49.1,143,-49,9.0
2025-03-25 14:53:19,2.0,4.64,27.5,49.0,144,-49,9.0
2025-03-25 14:53:37,2.0,4.63,27.6,48.9,145,-49,9.0
2025-03-25 14:53:55,2.0,4.63,27.6,48.8,146,-48,10.0
2025-03-25 14:54:13,2.0,4.63,27.6,48.7,147,-48,10.0
2025-03-25 14:54:31,2.0,4.63,27.6,48.7,148,-48,10.0
2025-03-25 14:54:49,2.0,4.62,27.7,48.5,149,-49,9.0
2025-03-25 14:55:07,2.0,4.62,27.7,48.7,150,-49,10.0
2025-03-25 14:55:25,2.0,4.62,27.7,48.6,151,-49,9.0
2025-03-25 14:55:43,2.0,4.61,27.7,48.5,152,-48,10.0
2025-03-25 14:56:01,2.0,4.61,27.7,48.6,153,-49,9.0
2025-03-25 14:56:19,2.0,4.61,27.8,48.3,154,-49,10.0
2025-03-25 14:56:37,2.0,4.61,27.8,48.5,155,-49,10.0
2025-03-25 14:56:55,2.0,4.6,27.8,48.1,156,-49,9.0
2025-03-25 14:57:13,2.0,4.6,27.9,48.1,157,-49,9.0
2025-03-25 14:57:31,2.0,4.6,27.9,48.1,158,-48,10.0
2025-03-25 14:57:49,2.0,4.59,27.9,48.2,159,-49,9.0
2025-03-25 14:58:07,2.0,4.6,27.9,48.1,160,-48,9.0
2025-03-25 14:58:25,2.0,4.59,28.0,48.0,161,-49,10.0
2025-03-25 14:58:43,2.0,4.59,28.0,47.8,162,-49,10.0
2025-03-25 14:59:01,2.0,4.58,28.0,47.9,163,-48,10.0
2025-03-25 14:59:19,2.0,4.58,28.1,47.9,164,-49,10.0
2025-03-25 14:59:37,2.0,4.58,28.1,47.8,165,-49,9.0
2025-03-25 14:59:55,2.0,4.58,28.1,47.8,166,-50,10.0
2025-03-25 15:00:13,2.0,4.57,28.1,47.7,167,-49,9.0
2025-03-25 15:00:31,2.0,4.57,28.1,47.6,168,-48,10.0
2025-03-25 15:00:49,2.0,4.56,28.2,47.6,169,-48,9.0
2025-03-25 15:01:07,2.0,4.57,28.2,47.5,170,-49,9.0
2025-03-25 15:01:25,2.0,4.56,28.1,47.6,171,-48,10.0
2025-03-25 15:01:43,2.0,4.56,28.2,47.5,172,-48,9.0
2025-03-25 15:02:01,2.0,4.56,28.2,47.4,173,-49,9.0
2025-03-25 15:02:19,2.0,4.55,28.2,47.7,174,-49,10.0
2025-03-25 15:02:37,2.0,4.55,28.2,47.6,175,-48,9.0
2025-03-25 15:02:55,2.0,4.55,28.2,47.6,176,-48,10.0
2025-03-25 15:03:13,2.0,4.54,28.3,47.7,177,-48,10.0
2025-03-25 15:03:31,2.0,4.54,28.2,47.5,178,-49,9.0
2025-03-25 15:03:49,2.01,4.54,28.3,47.4,179,-49,10.0
2025-03-25 15:04:07,2.0,4.54,28.3,47.5,180,-49,10.0
2025-03-25 15:04:25,2.0,4.53,28.3,47.2,181,-48,10.0
2025-03-25 15:04:43,2.0,4.53,28.3,47.2,182,-49,9.0
2025-03-25 15:05:01,2.0,4.53,28.4,47.1,183,-49,9.0
2025-03-25 15:05:19,2.0,4.52,28.4,47.3,184,-50,9.0
2025-03-25 15:05:37,2.0,4.53,28.3,47.2,185,-54,9.0
2025-03-25 15:05:55,2.0,4.52,28.4,47.2,186,-52,9.0
2025-03-25 15:06:13,2.0,4.51,28.4,47.2,187,-54,10.0
2025-03-25 15:06:31,2.0,4.51,28.4,47.1,188,-55,10.0
2025-03-25 15:06:49,2.0,4.51,28.5,47.1,189,-52,10.0
2025-03-25 15:07:07,2.0,4.51,28.5,46.9,190,-51,10.0
2025-03-25 15:07:25,2.0,4.51,28.5,47.0,191,-55,10.0
2025-03-25 15:07:43,2.0,4.5,28.6,47.0,192,-51,9.0
2025-03-25 15:08:01,2.0,4.5,28.6,46.7,193,-51,10.0
2025-03-25 15:08:19,2.0,4.5,28.6,46.9,194,-52,10.0
2025-03-25 15:08:37,2.01,4.5,28.6,46.7,195,-49,10.0
2025-03-25 15:08:55,2.0,4.5,28.6,46.5,196,-50,10.0
2025-03-25 15:09:13,2.0,4.49,28.6,46.5,197,-50,10.0
2025-03-25 15:09:31,2.0,4.49,28.7,46.8,198,-49,9.0
2025-03-25 15:09:49,2.0,4.49,28.7,46.5,199,-50,10.0
2025-03-25 15:10:07,2.0,4.48,28.7,46.5,200,-51,9.0
2025-03-25 15:10:25,2.0,4.48,28.7,46.5,201,-50,10.0
2025-03-25 15:10:43,2.0,4.48,28.7,46.3,202,-50,9.0
2025-03-25 15:11:01,2.0,4.48,28.8,46.3,203,-50,10.0
2025-03-25 15:11:19,2.0,4.47,28.8,46.3,204,-52,10.0
2025-03-25 15:11:37,2.0,4.47,28.8,46.2,205,-55,10.0
2025-03-25 15:11:55,2.0,4.47,28.8,46.0,206,-52,10.0
2025-03-25 15:12:13,2.0,4.46,28.8,46.1,207,-55,9.0
2025-03-25 15:12:31,2.0,4.46,28.9,46.1,208,-55,9.0
2025-03-25 15:12:49,2.0,4.46,28.9,46.2,209,-65,9.0
2025-03-25 15:13:07,2.0,4.46,28.9,46.2,210,-65,9.0
2025-03-25 15:13:25,2.0,4.45,28.9,45.9,211,-65,9.0
2025-03-25 15:13:43,2.0,4.45,28.9,46.0,212,-55,9.0
2025-03-25 15:14:01,2.0,4.45,29.0,46.2,213,-61,11.0
2025-03-25 15:14:19,2.0,4.45,29.0,46.0,214,-60,10.0
2025-03-25 15:14:37,2.0,4.44,29.0,45.9,215,-63,10.0
2025-03-25 15:14:55,2.0,4.44,29.0,45.8,216,-63,9.0
2025-03-25 15:15:13,2.0,4.44,29.0,45.8,217,-64,10.0
2025-03-25 15:15:31,2.0,4.43,29.0,45.6,218,-63,10.0
2025-03-25 15:15:49,2.0,4.43,29.0,45.6,219,-64,10.0
2025-03-25 15:16:07,2.0,4.43,29.1,45.7,220,-64,9.0
2025-03-25 15:16:25,2.0,4.43,29.1,45.5,221,-63,10.0
2025-03-25 15:16:43,2.0,4.42,29.1,45.6,222,-63,10.0
2025-03-25 15:17:01,2.0,4.42,29.1,45.7,223,-61,10.0
2025-03-25 15:17:19,2.0,4.42,29.2,45.5,224,-64,10.0
2025-03-25 15:17:37,2.0,4.42,29.2,45.5,225,-64,10.0
2025-03-25 15:17:55,2.0,4.41,29.2,45.6,226,-64,9.0
2025-03-25 15:18:13,2.0,4.41,29.2,45.7,227,-65,10.0
2025-03-25 15:18:31,2.0,4.4,29.3,45.4,228,-54,9.0
2025-03-25 15:18:49,2.0,4.4,29.3,45.6,229,-63,10.0
2025-03-25 15:19:07,2.0,4.4,29.3,45.5,230,-58,9.0
2025-03-25 15:19:25,2.0,4.4,29.3,45.3,231,-64,10.0
2025-03-25 15:19:43,2.0,4.39,29.3,45.5,232,-64,10.0
2025-03-25 15:20:01,2.0,4.39,29.3,45.4,233,-64,10.0
2025-03-25 15:20:19,2.0,4.39,29.3,45.2,234,-60,9.0
2025-03-25 15:20:37,2.0,4.38,29.3,45.1,235,-55,10.0
2025-03-25 15:20:55,2.0,4.38,29.4,45.2,236,-54,9.0
2025-03-25 15:21:13,2.0,4.38,29.4,45.2,237,-65,9.0
2025-03-25 15:21:31,2.0,4.38,29.4,45.2,238,-49,9.0
2025-03-25 15:21:49,2.0,4.38,29.4,45.1,239,-49,9.0
2025-03-25 15:22:07,2.0,4.37,29.4,45.1,240,-48,9.0
2025-03-25 15:22:25,2.0,4.37,29.4,44.7,241,-48,10.0
2025-03-25 15:22:43,2.0,4.37,29.5,45.1,242,-48,10.0
2025-03-25 15:23:01,2.0,4.37,29.5,45.0,243,-49,9.0
2025-03-25 15:23:19,2.0,4.36,29.5,45.1,244,-49,9.0
2025-03-25 15:23:37,2.0,4.36,29.5,44.9,245,-48,9.0
2025-03-25 15:23:55,2.0,4.36,29.5,44.7,246,-49,9.0
2025-03-25 15:24:13,2.0,4.36,29.5,44.9,247,-48,10.0
2025-03-25 15:24:31,2.0,4.35,29.5,44.8,248,-48,10.0
2025-03-25 15:24:49,2.0,4.35,29.6,44.8,249,-47,10.0
2025-03-25 15:25:07,2.0,4.35,29.6,45.1,250,-47,9.0
2025-03-25 15:25:25,2.0,4.35,29.6,45.0,251,-48,10.0
2025-03-25 15:26:01,2.0,4.34,29.6,44.8,253,-48,9.0
2025-03-25 15:26:19,2.0,4.34,29.6,45.1,254,-48,10.0
2025-03-25 15:26:37,2.0,4.34,29.6,45.2,255,-51,10.0
2025-03-25 15:26:55,2.0,4.33,29.6,45.1,256,-49,10.0
2025-03-25 15:27:13,2.0,4.33,29.6,44.8,257,-49,9.0
2025-03-25 15:27:31,2.0,4.33,29.6,44.9,258,-49,10.0
2025-03-25 15:27:49,2.0,4.33,29.7,44.9,259,-51,9.0
2025-03-25 15:28:07,2.0,4.32,29.7,44.8,260,-51,9.0
2025-03-25 15:28:25,2.0,4.32,29.7,44.8,261,-50,9.0
2025-03-25 15:28:43,2.0,4.32,29.7,44.7,262,-52,9.0
2025-03-25 15:29:01,2.0,4.31,29.7,44.8,263,-50,9.0
2025-03-25 15:29:19,2.0,4.31,29.7,44.7,264,-56,9.0
2025-03-25 15:29:37,2.0,4.31,29.7,44.9,265,-52,9.0
2025-03-25 15:29:55,2.0,4.3,29.8,44.8,266,-57,10.0
2025-03-25 15:30:13,2.0,4.31,29.7,44.9,267,-55,9.0
2025-03-25 15:30:31,2.0,4.3,29.8,45.1,268,-51,9.0
2025-03-25 15:30:49,2.0,4.3,29.7,45.1,269,-50,10.0
2025-03-25 15:31:07,2.0,4.3,29.7,45.5,270,-50,10.0
2025-03-25 15:31:25,2.0,4.29,29.7,45.5,271,-50,10.0
2025-03-25 15:31:43,2.0,4.29,29.7,45.4,272,-50,9.0
2025-03-25 15:32:01,2.0,4.29,29.7,45.0,273,-50,10.0
2025-03-25 15:32:19,2.0,4.28,29.7,45.2,274,-50,10.0
2025-03-25 15:32:37,2.0,4.28,29.7,45.1,275,-50,9.0
2025-03-25 15:32:55,2.0,4.28,29.7,45.0,276,-51,9.0
2025-03-25 15:33:13,2.0,4.28,29.7,44.9,277,-51,9.0
2025-03-25 15:33:31,2.0,4.28,29.7,45.3,278,-50,9.0
2025-03-25 15:33:49,2.0,4.27,29.7,45.0,279,-50,9.0
2025-03-25 15:34:07,2.0,4.27,29.7,45.2,280,-51,10.0
2025-03-25 15:34:25,2.0,4.27,29.7,45.2,281,-51,10.0
2025-03-25 15:34:43,2.0,4.26,29.7,45.1,282,-50,10.0
2025-03-25 15:35:01,2.0,4.26,29.7,45.1,283,-51,10.0
2025-03-25 15:35:19,2.0,4.26,29.6,45.2,284,-51,9.0
2025-03-25 15:35:37,2.0,4.25,29.7,45.2,285,-50,10.0
2025-03-25 15:35:55,2.0,4.25,29.7,45.1,286,-50,10.0
2025-03-25 15:36:13,2.0,4.25,29.6,45.2,287,-50,10.0
2025-03-25 15:36:31,2.0,4.24,29.7,45.2,288,-51,10.0
2025-03-25 15:36:49,2.0,4.24,29.7,45.0,289,-50,10.0
2025-03-25 15:37:07,2.0,4.24,29.6,45.0,290,-51,9.0
2025-03-25 15:37:25,2.0,4.24,29.6,45.2,291,-51,9.0
2025-03-25 15:37:43,2.0,4.23,29.6,45.2,292,-50,10.0
2025-03-25 15:38:01,2.0,4.23,29.6,45.4,293,-50,10.0
2025-03-25 15:38:19,2.0,4.23,29.5,45.5,294,-50,9.0
2025-03-25 15:38:37,2.0,4.23,29.5,45.5,295,-50,10.0
2025-03-25 15:38:55,2.0,4.22,29.5,45.3,296,-50,9.0
2025-03-25 15:39:13,2.0,4.22,29.5,45.5,297,-50,9.0
2025-03-25 15:39:31,2.0,4.22,29.4,45.3,298,-51,10.0
2025-03-25 15:39:49,2.0,4.22,29.5,45.7,299,-52,10.0
2025-03-25 15:40:07,2.0,4.21,29.4,45.5,300,-51,9.0
2025-03-25 15:40:25,2.0,4.21,29.4,45.5,301,-53,9.0
2025-03-25 15:40:43,2.0,4.21,29.4,45.6,302,-51,10.0
2025-03-25 15:41:01,2.0,4.2,29.4,45.6,303,-52,10.0
2025-03-25 15:41:19,2.0,4.2,29.3,45.9,304,-56,10.0
2025-03-25 15:41:37,2.0,4.2,29.3,45.9,305,-57,9.0
2025-03-25 15:41:55,2.0,4.2,29.3,46.0,306,-53,9.0
2025-03-25 15:42:13,2.0,4.2,29.3,46.0,307,-52,9.0
2025-03-25 15:42:31,2.0,4.19,29.3,45.9,308,-53,9.0
2025-03-25 15:42:49,2.0,4.19,29.2,46.0,309,-52,9.0
2025-03-25 15:43:07,2.0,4.19,29.3,45.8,310,-51,9.0
2025-03-25 15:43:25,2.0,4.19,29.2,45.9,311,-51,9.0
2025-03-25 15:43:43,2.0,4.18,29.2,46.1,312,-52,10.0
2025-03-25 15:44:01,2.0,4.18,29.2,46.2,313,-52,10.0
2025-03-25 15:44:19,2.0,4.18,29.2,46.2,314,-51,9.0
2025-03-25 15:44:37,2.0,4.18,29.2,46.1,315,-52,10.0
2025-03-25 15:44:55,2.0,4.17,29.1,46.3,316,-51,10.0
2025-03-25 15:45:13,2.0,4.17,29.1,46.5,317,-52,9.0
2025-03-25 15:45:31,2.0,4.17,29.1,46.6,318,-51,9.0
2025-03-25 15:45:49,2.0,4.17,29.0,46.5,319,-52,9.0
2025-03-25 15:46:07,2.0,4.16,29.1,46.7,320,-51,10.0
2025-03-25 15:46:25,2.0,4.16,29.0,46.7,321,-52,10.0
2025-03-25 15:46:43,2.0,4.15,29.0,46.7,322,-52,9.0
2025-03-25 15:47:01,2.0,4.15,29.0,46.7,323,-51,10.0
2025-03-25 15:47:19,2.0,4.15,29.0,46.5,324,-51,10.0
2025-03-25 15:47:37,2.0,4.15,29.0,46.6,325,-52,9.0
2025-03-25 15:47:55,2.0,4.15,29.0,46.5,326,-55,10.0
2025-03-25 15:48:13,2.0,4.14,29.0,46.8,327,-56,10.0
2025-03-25 15:48:31,2.0,4.14,29.0,47.0,328,-54,9.0
2025-03-25 15:48:49,2.0,4.14,29.0,46.5,329,-52,9.0
2025-03-25 15:49:07,2.0,4.13,29.0,46.7,330,-53,9.0
2025-03-25 15:49:25,2.0,4.13,29.0,46.9,331,-52,10.0
2025-03-25 15:49:43,2.0,4.13,29.0,47.4,332,-52,10.0
2025-03-25 15:50:01,2.0,4.13,29.0,47.2,333,-52,10.0
2025-03-25 15:50:19,2.0,4.12,29.0,47.0,334,-52,10.0
2025-03-25 15:50:37,2.0,4.12,29.0,47.1,335,-52,10.0
2025-03-25 15:50:55,2.0,4.12,29.0,47.0,336,-52,10.0
2025-03-25 15:51:13,2.0,4.12,29.0,47.3,337,-51,10.0
2025-03-25 15:51:31,2.0,4.11,29.0,47.2,338,-51,10.0
2025-03-25 15:51:49,2.0,4.11,28.9,46.8,339,-51,10.0
2025-03-25 15:52:07,2.0,4.11,28.9,46.9,340,-52,9.0
2025-03-25 15:52:25,2.0,4.1,28.9,47.1,341,-51,10.0
2025-03-25 15:52:43,2.0,4.1,28.9,47.3,342,-51,10.0
2025-03-25 15:53:01,2.0,4.09,28.9,47.3,343,-51,10.0
2025-03-25 15:53:19,2.0,4.1,28.9,47.3,344,-52,10.0
2025-03-25 15:53:37,2.0,4.09,29.0,47.0,345,-53,9.0
2025-03-25 15:53:55,2.0,4.09,28.9,47.0,346,-53,10.0
2025-03-25 15:54:13,2.0,4.09,28.9,46.7,347,-55,9.0
2025-03-25 15:54:31,2.0,4.08,28.9,46.7,348,-55,9.0
2025-03-25 15:54:49,2.0,4.08,28.9,46.9,349,-53,9.0
2025-03-25 15:55:07,2.0,4.08,28.9,47.2,350,-53,9.0
2025-03-25 15:55:25,2.0,4.07,28.9,47.3,351,-54,9.0
2025-03-25 15:55:43,2.0,4.08,28.9,47.4,352,-53,9.0
2025-03-25 15:56:01,2.0,4.07,28.9,47.3,353,-52,9.0
2025-03-25 15:56:19,2.0,4.07,28.9,47.5,354,-52,9.0
2025-03-25 15:56:37,2.0,4.06,28.8,47.4,355,-52,10.0
2025-03-25 15:56:55,2.0,4.06,28.8,47.3,356,-52,10.0
2025-03-25 15:57:13,2.0,4.06,28.8,47.6,357,-52,10.0
2025-03-25 15:57:31,2.0,4.06,28.8,47.8,358,-51,10.0
2025-03-25 15:57:49,2.0,4.05,28.8,47.7,359,-51,10.0
2025-03-25 15:58:07,2.0,4.05,28.8,47.3,360,-51,9.0
2025-03-25 15:58:25,2.0,4.05,28.8,47.5,361,-51,9.0
2025-03-25 15:58:43,2.0,4.05,28.8,47.5,362,-52,10.0
2025-03-25 15:59:01,2.0,4.05,28.8,47.5,363,-52,10.0
2025-03-25 15:59:19,2.0,4.05,28.8,47.7,364,-52,9.0
2025-03-25 15:59:37,2.0,4.04,28.8,47.3,365,-53,9.0
2025-03-25 15:59:55,2.0,4.04,28.8,47.2,366,-54,10.0
